EMPRES-i Plus,,,,,,,,,,,,,,,,,
Date downloaded: 28/09/2023 09:11,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Filters,,,,,,,,,,,,,,,,,
Disease: Influenza - Avian,,,,,,,,,,,,,,,,,
Serotype: H5N1 HPAI,,,,,,,,,,,,,,,,,
Region: Global,,,,,,,,,,,,,,,,,
Diagnosis source: All,,,,,,,,,,,,,,,,,
Diagnosis status: Confirmed,,,,,,,,,,,,,,,,,
Animal type: All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
360100,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,WHITBY  NORTH YORKSHIRE,54.49,-0.61,OIE,Confirmed,Wild,Black-Legged Kittiwake (Rissa Tridactyla):Laridae-Charadriiformes,28/07/2023,04/08/2023,,
360237,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Emilia-romagna,BOLOGNA,44.508639,11.367833,OIE,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),28/07/2023,09/08/2023,,
360261,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Lapland,Kemijärvi,66.67692,27.44512,OIE,Confirmed,Wild,Black-Legged Kittiwake (Rissa Tridactyla):Laridae-Charadriiformes,28/07/2023,10/08/2023,,
360308,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,OB_123512 - 24 - KAUSTINEN,63.54954,23.69802,OIE,Confirmed,Wild,Polar Fox,28/07/2023,10/08/2023,,
360311,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Norway,Nordland,Nedre Åselivann,67.1838,14.608,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),28/07/2023,10/08/2023,,
360796,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Oulu,Sievi,63.9274,24.4238,OIE,Confirmed,Wild,Black Headed Gull (Chroicocephalus Ridibundus),28/07/2023,17/08/2023,,
359523,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Latvia,Valmieras,Koc nu parish,57.515256,25.339907,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),27/07/2023,28/07/2023,,
360096,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,EILEAN NAN RON  HIGHLANDS,58.54,-4.29,OIE,Confirmed,Wild,Great Black-Backed Gull (Larus Marinus),27/07/2023,04/08/2023,,
360104,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Isle of Man,Bride,Point Of Ayre  Isle of Man,54.4,-4.37,OIE,Confirmed,Wild,Common Kestrel:falco Tinnunculus(Falconidae),27/07/2023,04/08/2023,,
360236,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Emilia-romagna,RIMINI,44.082,12.548,OIE,Confirmed,Wild,Common Tern (Sterna Hirundo),27/07/2023,09/08/2023,,
360238,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Emilia-romagna,CESENATICO,44.179,12.428,OIE,Confirmed,Wild,Common Tern (Sterna Hirundo),27/07/2023,09/08/2023,,
360315,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Evergem,51.164632,3.776515,OIE,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),27/07/2023,11/08/2023,,
360758,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Storstroem,NÆS-SKAVERUP STRAND,55.0615,11.8178,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),27/07/2023,16/08/2023,,
361235,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Cataluña/Catalunya,L' Escala,42.112987,3.154776,OIE,Confirmed,Wild,Common Tern (Sterna Hirundo),27/07/2023,24/08/2023,,
359467,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Bayern,Coburg,50.28,10.94,OIE,Confirmed,Wild,Anatidae (Incognita),26/07/2023,28/07/2023,,
362453,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,OB_124641 - 23-015-01133 - DORNUM,53.67,7.47,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),26/07/2023,05/09/2023,,
362567,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Nordrhein-Westfalen,OB_124649 - 23-015-01134 - KEMPEN,51.36,6.41,OIE,Confirmed,Wild,Accipitridae (Incognita),26/07/2023,05/09/2023,,
360050,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Sakhalinskaya Oblast,TITOVKA,48.780108,142.883108,OIE,Confirmed,Wild,Charadriidae (Unidentified):Charadriidae (Incognita)(Charadriidae),25/07/2023,04/08/2023,,
360051,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Sakhalinskaya Oblast,ANIVA,46.465002,143.339355,OIE,Confirmed,Wild,Charadriidae (Unidentified):Charadriidae (Incognita)(Charadriidae),25/07/2023,04/08/2023,,
360102,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,PEASE SANDS  SCOTTISH BORDERS,55.93,-2.33,OIE,Confirmed,Wild,Common Murre (Uria Aalge) ,25/07/2023,04/08/2023,,
360102,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,PEASE SANDS  SCOTTISH BORDERS,55.93,-2.33,OIE,Confirmed,Wild,Black-Legged Kittiwake (Rissa Tridactyla):Laridae-Charadriiformes,25/07/2023,04/08/2023,,
360109,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Estonia,Pärnu maakond,PÄRNU,58.368938,24.534081,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),25/07/2023,08/08/2023,,
360118,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Norway,Sogn og Fjordane,SANDANE,61.7703,6.2166,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),25/07/2023,08/08/2023,,
360153,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,PORTLETHEN  ABERDEENSHIRE,57.06,-2.17,OIE,Confirmed,Wild,Razorbill (Alca Torda):Alcidae-Charadriiformes,25/07/2023,04/08/2023,,
360309,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,OB_123511 - 23 - KANNUS,63.90065,23.91876,OIE,Confirmed,Wild,Polar Fox,25/07/2023,10/08/2023,,
362790,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,San Michele Al Tagliamento,45.636046,13.091095,OIE,Confirmed,Wild,Black Headed Gull (Chroicocephalus Ridibundus),25/07/2023,20/09/2023,,
359450,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUSTINEN,63.57612,23.90679,OIE,Confirmed,Wild,Polar Fox,24/07/2023,27/07/2023,,
359450,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUSTINEN,63.57612,23.90679,OIE,Confirmed,Wild,Nyctereutes Viverrinus (Japanese Racoon Dog),24/07/2023,27/07/2023,,
359663,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Bohmte,52.47,8.2,OIE,Confirmed,Wild,Accipitridae (Incognita),24/07/2023,28/07/2023,,
360154,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Norway,Finnmark,VARDØ HARBOUR,70.374442,30.9454,OIE,Confirmed,Wild,Black-Legged Kittiwake (Rissa Tridactyla):Laridae-Charadriiformes,24/07/2023,08/08/2023,,
362449,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Berlin,Berlin,52.42,13.66,OIE,Confirmed,Wild,Accipitridae (Incognita),24/07/2023,05/09/2023,,
362451,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,OB_124643 - 23-015-01140 - WURSTER NORDSEEKÜSTE,53.68992,8.569168,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),24/07/2023,05/09/2023,,
362452,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,OB_124642 - 23-015-01135 - WANGEROOGE,53.79,7.89,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),24/07/2023,05/09/2023,,
360101,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,SEAFIELD  SOUTH AYRSHIRE,55.45,-4.64,OIE,Confirmed,Wild,Common Murre (Uria Aalge) ,22/07/2023,04/08/2023,,
359369,Influenza - Avian,H5N1 HPAI,Americas,South America,Brazil,Santa Catarina,Itapoá,-26.184561,-48.608717,OIE,Confirmed,Wild,Royal Tern,21/07/2023,25/07/2023,,
359449,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUSTINEN,63.60726,23.81125,OIE,Confirmed,Wild,Polar Fox,21/07/2023,27/07/2023,,
359451,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUSTINEN,63.57852,23.94572,OIE,Confirmed,Wild,Red Fox,21/07/2023,27/07/2023,,
359451,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUSTINEN,63.57852,23.94572,OIE,Confirmed,Wild,Polar Fox,21/07/2023,27/07/2023,,
359524,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Hamburg,53.92,8.49,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),21/07/2023,28/07/2023,,
359700,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Bretagne,ST CAST LE GUILDO,48.333333,-2.833333,OIE,Confirmed,Wild,Common Tern (Sterna Hirundo),21/07/2023,28/07/2023,,
359701,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Galway,Lough Atalia,53.2757,-9.030729,OIE,Confirmed,Wild,Common Tern (Sterna Hirundo),21/07/2023,28/07/2023,,
359940,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,Vöyri,63.24112,22.47643,OIE,Confirmed,Wild,Polar Fox,21/07/2023,03/08/2023,,
360262,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Lapland,Inari,69.66361,29.12673,OIE,Confirmed,Wild,Black-Legged Kittiwake (Rissa Tridactyla):Laridae-Charadriiformes,21/07/2023,10/08/2023,,
362566,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Nordrhein-Westfalen,OB_124651 - 23-015-01145 - BOTTROP,51.52,6.97,OIE,Confirmed,Wild,Accipitridae (Incognita),21/07/2023,05/09/2023,,
359231,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Latvia,Rigas,SAULKRASTI CITY,57.258885,24.414377,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),20/07/2023,21/07/2023,,
359233,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Latvia,Liepajas,GROBI A CITY,56.537175,21.159668,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),20/07/2023,21/07/2023,,
359234,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Latvia,Rigas,R GA CITY,56.963305,24.175855,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),20/07/2023,21/07/2023,,
359528,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,REUSSENKÖG,54.61,8.87,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),20/07/2023,28/07/2023,,
359537,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,DAGEBÜLL,54.47,9.513889,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),20/07/2023,28/07/2023,,
359685,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,SPRINGWELL  TYNE AND WEAR,54.92,-1.55,OIE,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),20/07/2023,28/07/2023,,
359716,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Knokke-Heist,51.342784,3.285169,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),20/07/2023,31/07/2023,,
359939,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Oulu,Sievi,63.81147,24.85833,OIE,Confirmed,Wild,Mew Gull (Larus Canus),20/07/2023,03/08/2023,,
359939,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Oulu,Sievi,63.81147,24.85833,OIE,Confirmed,Wild,Black Headed Gull (Chroicocephalus Ridibundus),20/07/2023,03/08/2023,,
360049,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Sakhalinskaya Oblast,NAJBA,47.405868,142.797339,OIE,Confirmed,Wild,Charadriidae (Unidentified):Charadriidae (Incognita)(Charadriidae),20/07/2023,04/08/2023,,
360110,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Estonia,Harju maakond,KURKSE HARBOUR,59.288173,24.022903,OIE,Confirmed,Wild,Black Headed Gull (Chroicocephalus Ridibundus),20/07/2023,04/08/2023,,
360119,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Norway,Rogaland,SKUDESNESHAVN,59.1481,5.2611,OIE,Confirmed,Wild,Black-Legged Kittiwake (Rissa Tridactyla):Laridae-Charadriiformes,20/07/2023,08/08/2023,,
360155,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Norway,Finnmark,VADSØ CITY,70.097,29.734111,OIE,Confirmed,Wild,Black-Legged Kittiwake (Rissa Tridactyla):Laridae-Charadriiformes,20/07/2023,08/08/2023,,
360155,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Norway,Finnmark,VADSØ CITY,70.097,29.734111,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),20/07/2023,08/08/2023,,
360231,Influenza - Avian,H5N1 HPAI,Americas,South America,Brazil,Santa Catarina,SÃO FRANCISCO DO SUL,-26.216881,-48.573081,OIE,Confirmed,Wild,Magellanic Penguin,20/07/2023,08/08/2023,,
360232,Influenza - Avian,H5N1 HPAI,Americas,South America,Brazil,Santa Catarina,LAGUNA,-28.465339,-48.773561,OIE,Confirmed,Wild,Magellanic Penguin,20/07/2023,08/08/2023,,
360233,Influenza - Avian,H5N1 HPAI,Americas,South America,Brazil,Parana,GUARATUBA,-25.86225,-48.567839,OIE,Confirmed,Wild,Cabot's Tern (Thalasseus Acuflavidus),20/07/2023,08/08/2023,,
360310,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,OB_123510 - 22 - KAUSTINEN,63.54954,23.69802,OIE,Confirmed,Wild,Polar Fox,20/07/2023,10/08/2023,,
360675,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Oestergoetlands Laen,Kinda,58.012072,15.906697,OIE,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),20/07/2023,14/08/2023,,
360945,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Slovenia,Podravska,Lake Ptuj,46.4045,15.8869,OIE,Confirmed,Wild,Common Tern (Sterna Hirundo),20/07/2023,21/08/2023,,
359230,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Norway,Nord-troendelag,Rørvik,64.8593,11.2341,OIE,Confirmed,Wild,Black-Legged Kittiwake (Rissa Tridactyla):Laridae-Charadriiformes,19/07/2023,21/07/2023,,
359452,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUSTINEN,63.57463,23.68046,OIE,Confirmed,Wild,Red Fox,19/07/2023,27/07/2023,,
359452,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUSTINEN,63.57463,23.68046,OIE,Confirmed,Wild,Polar Fox,19/07/2023,27/07/2023,,
359453,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUHAVA,63.24424,23.1042,OIE,Confirmed,Wild,Red Fox,19/07/2023,27/07/2023,,
359454,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUHAVA,63.27407,23.21682,OIE,Confirmed,Wild,Red Fox,19/07/2023,27/07/2023,,
359454,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUHAVA,63.27407,23.21682,OIE,Confirmed,Wild,Polar Fox,19/07/2023,27/07/2023,,
359669,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Bretagne,CONCARNEAU (29039),47.867741,-3.901373,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),19/07/2023,28/07/2023,,
359684,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,DUNNET  HIGHLAND,58.6,-3.34,OIE,Confirmed,Wild,Common Murre (Uria Aalge) ,19/07/2023,28/07/2023,,
359686,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,GATESHEAD  TYNE & WEAR,54.96,-1.59,OIE,Confirmed,Wild,Black-Legged Kittiwake (Rissa Tridactyla):Laridae-Charadriiformes,19/07/2023,28/07/2023,,
359705,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,LOWER BRORA  HIGHLAND,58.25,-4.5,OIE,Confirmed,Wild,Unspecified Bird,19/07/2023,28/07/2023,,
359446,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUHAVA,63.2928,23.21093,OIE,Confirmed,Wild,Black Headed Gull (Chroicocephalus Ridibundus),18/07/2023,27/07/2023,,
359455,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUSTINEN,63.57839,23.94638,OIE,Confirmed,Wild,Red Fox,18/07/2023,27/07/2023,,
359455,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUSTINEN,63.57839,23.94638,OIE,Confirmed,Wild,Polar Fox,18/07/2023,27/07/2023,,
359456,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUSTINEN,63.57527,23.68109,OIE,Confirmed,Wild,Red Fox,18/07/2023,27/07/2023,,
359670,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Bretagne,TREVOU-TREGUIGNEC,48.820379,-3.353783,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),18/07/2023,28/07/2023,,
359702,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Gotlands Laen,Gotland,57.5,18.5,OIE,Confirmed,Wild,Razorbill (Alca Torda):Alcidae-Charadriiformes,18/07/2023,28/07/2023,,
360103,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Wales,RAMSEY ISLAND  PEMBROKESHIRE,51.86,-5.34,OIE,Confirmed,Wild,Great Black-Backed Gull (Larus Marinus),18/07/2023,04/08/2023,,
360117,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Norway,Troms,GRØTFJORD,69.7382,18.4876,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),18/07/2023,08/08/2023,,
360932,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Nordjylland,HIRSHOLM,57.471834,10.112475,OIE,Confirmed,Wild,Black Headed Gull (Chroicocephalus Ridibundus),18/07/2023,16/08/2023,,
358990,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,OB_122146 - KAUSTINEN,63.58017,23.89131,OIE,Confirmed,Wild,Fox,17/07/2023,20/07/2023,,
359228,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Kostromskaya Oblast,Galich,58.396965,42.381823,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),17/07/2023,21/07/2023,,
359229,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Murmanskaya Oblast,Sekretarskoe,69.1897,35.1251,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),17/07/2023,21/07/2023,,
359232,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Latvia,Liepajas,LIEP JA CITY,56.556,21.0958,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),17/07/2023,21/07/2023,,
359393,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Severocesky,Záluží,50.56622,13.59978,OIE,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),17/07/2023,26/07/2023,,
359445,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUHAVA,63.12185,22.77981,OIE,Confirmed,Wild,Black Headed Gull (Chroicocephalus Ridibundus),17/07/2023,27/07/2023,,
359447,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUSTINEN,63.53726,23.80385,OIE,Confirmed,Wild,Black Headed Gull (Chroicocephalus Ridibundus),17/07/2023,27/07/2023,,
359457,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUSTINEN,63.57201,23.95104,OIE,Confirmed,Wild,Mink,17/07/2023,27/07/2023,,
359458,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,EVIJÄRVI,63.32282,23.40706,OIE,Confirmed,Wild,Nyctereutes Viverrinus (Japanese Racoon Dog),17/07/2023,27/07/2023,,
359458,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,EVIJÄRVI,63.32282,23.40706,OIE,Confirmed,Wild,Red Fox,17/07/2023,27/07/2023,,
359665,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Centre,VINEUIL (41295),47.59603,1.361031,OIE,Confirmed,Wild,Black Headed Gull (Chroicocephalus Ridibundus),17/07/2023,28/07/2023,,
359442,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,LAPAJÄRVI,63.2263,23.63792,OIE,Confirmed,Wild,Black Headed Gull (Chroicocephalus Ridibundus),16/07/2023,27/07/2023,,
359534,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Southern Finland,SIPOO,60.170833,24.9375,OIE,Confirmed,Wild,White Tailed Eagle (Haliaeetus Albicilla),16/07/2023,27/07/2023,,
359671,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Bretagne,PLOUGASNOU (29188),48.695428,-3.810935,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),16/07/2023,28/07/2023,,
359679,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,NAIRN  HIGHLANDS,57.58,-3.86,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),16/07/2023,28/07/2023,,
359681,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,GARLIESTON  DUMFRIES AND GALLOWAY,54.79,-4.37,OIE,Confirmed,Wild,Common Murre (Uria Aalge) ,16/07/2023,28/07/2023,,
359682,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,PORT LOGAN  DUMFRIES AND GALLOWAY,54.72,-4.95,OIE,Confirmed,Wild,Common Murre (Uria Aalge) ,16/07/2023,28/07/2023,,
359443,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,KAUSTINEN,63.53512,24.04657,OIE,Confirmed,Wild,Black Headed Gull (Chroicocephalus Ridibundus),15/07/2023,27/07/2023,,
359444,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Southern Finland,LAHTI,60.99518,25.65035,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),15/07/2023,27/07/2023,,
359444,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Southern Finland,LAHTI,60.99518,25.65035,OIE,Confirmed,Wild,Great Crested Grebe:podiceps Cristatus(Podicipedidae),15/07/2023,27/07/2023,,
359539,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,UUSIKAUPUNKI,60.8,21.416667,OIE,Confirmed,Wild,Lesser Black-Backed Gull:larus Fuscus(Laridae),15/07/2023,27/07/2023,,
358991,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,OB_122142 - KAUSTINEN,63.57235,23.68216,OIE,Confirmed,Wild,Fox,14/07/2023,20/07/2023,,
358992,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,OB_122138 - KAUSTINEN,63.57071,23.68113,OIE,Confirmed,Wild,Fox,14/07/2023,20/07/2023,,
358993,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,OB_122136 - KAUSTINEN,63.57167,23.68041,OIE,Confirmed,Wild,Fox,14/07/2023,20/07/2023,,
359370,Influenza - Avian,H5N1 HPAI,Americas,South America,Brazil,Rio De Janeiro,Macaé,-22.302778,-41.694167,OIE,Confirmed,Wild,Cabot's Tern (Thalasseus Acuflavidus),14/07/2023,25/07/2023,,
359371,Influenza - Avian,H5N1 HPAI,Americas,South America,Brazil,Sao Paulo,Itanhaém,-24.209381,-46.832219,OIE,Confirmed,Wild,Cabot's Tern (Thalasseus Acuflavidus),14/07/2023,25/07/2023,,
359377,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Emilia-romagna,Ro,44.969341,11.799701,OIE,Confirmed,Wild,Common Tern (Sterna Hirundo),14/07/2023,26/07/2023,,
359693,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,LAGGAN BAY  ARGYLL AND BUTE,55.69,-6.27,OIE,Confirmed,Wild,Razorbill (Alca Torda):Alcidae-Charadriiformes,14/07/2023,28/07/2023,,
359694,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,MACHRIHANISH  ARGYLL AND BUTE,55.42,-5.72,OIE,Confirmed,Wild,Razorbill (Alca Torda):Alcidae-Charadriiformes,14/07/2023,28/07/2023,,
359703,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,ISLE OF NOSS  SHETLAND,60.333333,-1.333333,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),14/07/2023,28/07/2023,,
359016,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Cuxhaven,53.86,8.7,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),13/07/2023,21/07/2023,,
359379,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Emilia-romagna,Ravenna,44.5142,12.2708,OIE,Confirmed,Wild,Common Tern (Sterna Hirundo),13/07/2023,26/07/2023,,
